player_id,player_name,sex,n_games,win_rate,avg_ace,avg_df,avg_svpt,avg_first_in,avg_first_won,avg_second_won,avg_sv_gms,avg_bp_saved,avg_bp_faced,cluster,PC1,PC2,PC3,PC4,best_rank,rank_level,dominant_sex,mis_clustered_type
214839,Jodie Burrage,WTA,35,0.42857142857142844,3.6857142857142855,3.2285714285714286,67.65714285714286,41.114285714285714,26.028571428571432,11.37142857142857,10.485714285714286,3.914285714285714,7.914285714285715,2,1.4967416072895574,0.4655491535196369,0.07269918603099301,-0.037862438269165306,85,14,WTA,Correct
214906,Claire Liu,WTA,79,0.41772151898734144,2.6282051282051286,2.7435897435897436,71.87179487179488,45.871794871794876,28.192307692307693,11.269230769230768,10.692307692307692,4.602564102564102,8.743589743589743,2,0.8746020159410764,-0.5084014274995866,-0.4846662744572845,0.029838845540878848,52,10,WTA,Correct
214935,Malene Helgo,WTA,13,0.38461538461538464,1.5,4.125,84.5,50.625,33.125,16.125,12.25,5,8.625,1,-1.2897406211869802,-0.9784814492654533,0.4807702572257986,-0.3379841240434804,317,28,ATP,Mis-clustered WTA
214939,Anna Kalinskaya,WTA,146,0.5410958904109595,1.6083916083916088,3.8881118881118883,70.8951048951049,45.7972027972028,29.006993006993007,11.860139860139858,10.65034965034965,4.293706293706293,7.699300699300699,2,0.9412522317366264,-0.121966631522459,0.1669338668817257,0.35991834787644955,51,10,WTA,Correct
214954,Marketa Vondrousova,WTA,174,0.6206896551724143,2.5092024539877307,4.6134969325153365,66.41104294478528,40.423312883435585,26.29447852760736,12.294478527607362,10.23312883435583,4.03680981595092,7.208588957055216,2,1.6549202079652114,0.48675415411573875,0.950312120697141,0.0854012376978148,6,2,WTA,Correct
214981,Elena Rybakina,WTA,281,0.6903914590747339,6.488372093023255,2.9612403100775184,71.91860465116278,41.69767441860464,30.042635658914726,14.872093023255815,11.027131782945736,3.8875968992248078,6.290697674418607,2,0.05775430480023796,1.5421035840340267,0.2143731373701607,-0.5823724858616566,3,2,WTA,Correct
215018,Destanee Aiava,WTA,6,0.16666666666666669,2.8333333333333335,2.6666666666666665,74,48,27.833333333333332,12,9.833333333333334,6.333333333333333,9.833333333333334,2,0.6671924729321501,-1.918054972224238,-0.4565272996023736,-0.5379739997649536,186,24,WTA,Correct
215020,Anna Blinkova,WTA,135,0.407407407407407,2.755555555555556,5.007407407407408,71.11111111111111,42.511111111111106,25.93333333333333,11.992592592592596,10.525925925925925,4.9037037037037035,9.266666666666667,2,1.2268053795277907,-0.8893468720894245,1.2506556878064043,0.024277678049131262,35,7,WTA,Correct
215035,Dayana Yastremska,WTA,138,0.4275362318840578,3.3503649635036488,4.985401459854015,75.16788321167883,43.56934306569343,27.722627737226276,14.48905109489051,11.218978102189782,4.48905109489051,8.51094890510949,2,0.3086433060232412,-0.2659878073930409,1.3665789866342826,-0.27075238659697126,21,4,WTA,Correct
215037,Kayla Day,WTA,18,0.16666666666666666,3,3.0555555555555554,76.16666666666667,48,29.555555555555557,12.666666666666666,10.722222222222221,5.222222222222222,9.11111111111111,2,0.18666293329677688,-1.024655986575451,-0.21589083228424066,-0.1986941991440807,86,14,WTA,Correct
215042,Katie Swan,WTA,14,0.42857142857142855,3.357142857142857,4.714285714285714,68.07142857142857,43.214285714285715,29.285714285714285,10.428571428571429,10.571428571428571,4.142857142857143,7.428571428571429,2,1.2262294735890569,0.2618327578351701,0.7986733984795554,0.8308493691064482,118,17,WTA,Correct
215045,Xinyu Jiang,WTA,5,0.6,0,2,50,35,15,5,8,3,9,2,5.468436382078054,0.27548019992126604,-1.0906333822275152,0.3927420681242728,511,30,WTA,Correct
215096,Jaimee Fourlis,WTA,10,0.10000000000000002,1.1,1.6,68.2,47,23.9,9.3,9.8,6.1,11.2,2,1.838083543459559,-2.4347300638569407,-1.3340009847576626,-0.45491193599929525,147,21,WTA,Correct
215131,Nefisa Berberovic,WTA,7,0.5714285714285714,2,4.5,61.5,44.5,31.5,4.5,10,3.5,7,2,2.3698952868677,0.40546055580946994,-0.02324278217330252,2.541009587324079,221,26,WTA,Correct
215138,Lulu Sun,WTA,25,0.5200000000000001,4.88,3.56,70.52,41.2,28.64,14.28,10.56,4.36,6.96,2,0.6063654717856111,0.7919491096989801,0.5209725632970067,-0.5505937577939048,189,25,WTA,Correct
215144,Daniela Vismane,WTA,6,0.33333333333333337,0,1.5,76.5,57,33,9.5,11,3,7,2,0.19833205732581316,0.30048716935782094,-2.2349001679964275,1.5253808995910136,228,26,WTA,Correct
215151,Lina Glushko,WTA,13,0.4615384615384615,4.7,2.9,70.1,42.3,29.3,13,11,3.2,6.2,2,0.6553257590573643,1.6590781932187701,-0.1292844121367077,0.007742616553650879,211,26,WTA,Correct
215219,Kaja Juvan,WTA,95,0.5157894736842104,2.175824175824176,2,69.53846153846153,42.30769230769231,26.01098901098901,13.208791208791208,10.43956043956044,4.428571428571428,8.054945054945057,2,1.2288563529549192,0.06923229381051287,-0.7230369183356393,-0.8605983435014737,58,11,WTA,Correct
215259,Leonie Kung,WTA,14,0.5,2,2.2857142857142856,70.42857142857143,44.642857142857146,26.642857142857142,12.642857142857142,10.714285714285714,4.357142857142857,8.214285714285714,2,1.0305229855248335,-0.10062381215368751,-0.683383703027044,-0.46946931077848025,144,20,WTA,Correct
215290,Katarina Zavatska,WTA,28,0.21428571428571425,0.6521739130434783,3.043478260869565,69.1304347826087,45.26086956521739,24.17391304347826,10.347826086956522,10.478260869565217,5.08695652173913,10.434782608695652,2,1.7059117509518795,-1.6562002576544428,-0.33238505192500084,-0.13298752837141975,103,15,WTA,Correct
215306,Emiliana Arango,WTA,33,0.5151515151515149,0.6666666666666667,4.185185185185185,67.77777777777777,46.25925925925925,27.703703703703702,9.222222222222221,9.88888888888889,5,8.814814814814813,2,1.7492547782333199,-1.169052039718707,0.15069142073311112,0.7821002993975393,109,16,WTA,Correct
215314,En Shuo Liang,WTA,16,0.25,1.0625,3,67.8125,42,23.375,11.625,10.625,4.5,9.375,2,1.8088813646625015,-0.7100310145656872,-0.15525995164918205,-0.47516260364734375,188,25,WTA,Correct
215337,Olga Danilovic,WTA,53,0.5094339622641512,2.4400000000000004,4.38,75.44,46.84,28.66,13.379999999999999,11.08,5.34,9.34,2,0.23123259151108594,-1.2557000046674447,0.7369531137818617,-0.17905562770938488,93,14,WTA,Correct
